Date,Rot,VH,Team,Pitcher,1st,2nd,3rd,4th,5th,6th,7th,8th,9th,Final,Open,Close,RunLine,,OpenOU,,CloseOU,
515,953,V,CIN,HGREENE,0,0,0,0,0,0,0,0,0,0,110,134,1.5,-155,8.5,-110,8.5,-115
515,954,H,PIT,JQUINTANA-L,0,0,0,0,0,0,0,1,x,1,-130,-144,-1.5,135,8.5,-110,8.5,-105
515,955,V,MIL,BWOODRUFF,1,0,0,0,4,0,1,1,0,7,-150,-176,-1.5,-110,7,-105,7,-125
515,956,H,MIA,EHERNANDE,0,2,1,0,0,0,0,0,0,3,130,163,1.5,-110,7,-115,7,105
515,957,V,PHI,ANOLA,0,4,0,0,0,0,0,0,0,4,120,122,1.5,-170,8.5,100,8.5,-120
515,958,H,LAD,MGROVE,0,0,1,1,0,0,0,1,2,5,-140,-132,-1.5,150,8.5,-120,8.5,100
515,959,V,CUB,JSTEELE-L,1,1,0,0,0,0,0,0,1,3,105,105,1.5,-180,8.5,-110,9,-110
515,960,H,ARI,HCASTELLA,0,0,0,2,0,0,0,0,0,2,-125,-115,-1.5,160,8.5,-110,9,-110
515,961,V,SFO,CRODON-L,0,0,0,0,0,2,0,0,4,6,-140,-135,-1.5,125,7,100,7,-115
515,962,H,STL,AWAINWRIG,4,0,1,4,2,2,2,0,x,15,120,125,1.5,-145,7,-120,7,-105
515,963,V,BAL,TWELLS,0,0,0,0,0,0,0,0,1,1,105,125,1.5,-175,7.5,-115,7.5,-120
515,964,H,DET,TSKUBAL-L,0,2,1,0,0,0,1,1,x,5,-125,-135,-1.5,155,7.5,-105,7.5,100
515,965,V,TOR,AMANOAH,0,0,0,0,0,0,0,0,0,0,-130,-116,-1.5,150,7.5,-105,7,-120
515,966,H,TAM,JSPRINGS-L,0,0,0,0,0,3,0,0,x,3,110,106,1.5,-170,7.5,-115,7,100
515,967,V,NYY,NCORTES-L,0,3,0,0,0,0,0,0,2,5,-120,-122,-1.5,130,7.5,-105,7.5,100
515,968,H,CWS,MKOPECH,0,0,0,0,0,0,0,1,0,1,100,112,1.5,-150,7.5,-115,7.5,-120
515,969,V,CLE,TMCKENZIE,0,0,0,1,0,0,0,0,0,1,115,134,1.5,-165,7.5,-115,7.5,-120
515,970,H,MIN,JRYAN,1,0,0,1,1,0,0,0,x,3,-135,-144,-1.5,145,7.5,-105,7.5,100
515,971,V,BOS,ADAVIS-L,0,0,0,0,1,0,0,0,0,1,105,100,1.5,-200,8.5,-115,8,-115
515,972,H,TEX,MPEREZ-L,0,0,0,0,1,4,0,2,x,7,-125,-110,-1.5,175,8.5,-105,8,-105
515,973,V,LAA,PSANDOVAL-L,2,0,0,0,0,0,0,1,1,4,-125,-128,-1.5,135,7,-105,7,-120
515,974,H,OAK,FMONTAS,0,0,1,0,0,0,0,0,0,1,105,118,1.5,-155,7,-115,7,100
515,975,V,HOU,JVERLANDE,0,0,0,0,2,1,4,0,1,8,-200,-184,-1.5,-120,8.5,-105,8,-120
515,976,H,WAS,PCORBIN-L,0,0,0,0,0,0,0,0,0,0,170,169,1.5,100,8.5,-115,8,100
515,977,V,SEA,RRAY-L,0,0,1,3,0,3,1,0,0,8,115,128,1.5,-180,8,-105,7.5,-105
515,978,H,NYM,CCARRASCO,1,0,0,4,0,0,0,0,2,7,-135,-138,-1.5,160,8,-115,7.5,-115
515,979,V,KAN,DLYNCH-L,0,0,0,0,2,1,3,0,2,8,135,127,1.5,-145,10.5,-105,11,-105
515,980,H,COL,AGOMBER-L,0,0,0,0,0,0,7,0,0,7,-160,-137,-1.5,125,10.5,-115,11,-115
516,901,V,WAS,AARONSANC,1,0,0,0,0,0,0,0,1,2,130,163,1.5,-140,8,-110,8,-105
516,902,H,MIA,SALCANTAR,0,4,0,0,0,0,4,0,x,8,-150,-176,-1.5,120,8,-110,8,-115
516,905,V,PIT,DPETERS-L,0,0,0,0,0,0,0,0,0,0,135,145,1.5,-145,8.5,-120,8.5,-120
516,906,H,CUB,WMILEY-L,8,0,0,1,0,0,0,0,x,9,-160,-155,-1.5,125,8.5,100,8.5,100
516,907,V,ATL,IANDERSON,0,0,0,0,0,0,0,0,0,0,110,150,1.5,-150,8,100,8,100
516,908,H,MIL,FPERALTA,0,0,0,0,0,1,0,0,x,1,-130,-160,-1.5,130,8,-120,8,-120
516,909,V,SFO,AWOOD-L,0,0,1,0,3,0,2,0,1,7,-150,-152,-1.5,-115,11,-110,12,-120
516,910,H,COL,ASENZATEL,1,0,0,0,2,1,2,0,0,6,130,142,1.5,-105,11,-110,12,100
516,911,V,ARI,MBUMGARNE-L,0,1,0,1,0,0,0,0,2,4,190,205,1.5,-110,8.5,-110,8.5,100
516,912,H,LAD,TGONSOLIN,0,0,0,0,3,2,0,0,x,5,-235,-225,-1.5,-110,8.5,-110,8.5,-120
516,913,V,DET,AFAEDO,0,0,0,2,0,0,0,0,1,3,170,180,1.5,-120,8,-105,7.5,105
516,914,H,TAM,CKLUBER,0,0,0,0,0,1,0,1,0,2,-200,-200,-1.5,100,8,-115,7.5,-125
516,915,V,NYY,LSEVERINO,0,0,1,3,0,0,0,0,2,6,-220,-178,-1.5,-110,8.5,-110,7.5,-110
516,916,H,BAL,KBRADISH,0,0,0,1,0,0,0,0,1,2,180,164,1.5,-110,8.5,-110,7.5,-110
516,917,V,SEA,CFLEXEN,0,0,0,0,0,0,1,0,1,2,140,152,1.5,-140,8.5,100,9,-105
516,918,H,TOR,YKIKUCHI-L,1,1,0,0,0,1,2,1,x,6,-165,-162,-1.5,120,8.5,-120,9,-115
516,919,V,HOU,JODORIZZI,0,0,0,0,1,1,1,0,0,3,105,115,1.5,-180,8.5,-110,9,-125
516,920,H,BOS,GWHITLOCK,0,0,0,1,1,0,1,3,x,6,-125,-125,-1.5,160,8.5,-110,9,105
516,921,V,LAA,NSYNDERGA,3,0,0,1,0,0,0,0,0,4,-145,-135,-1.5,115,8,-110,8,-125
516,922,H,TEX,JGRAY,6,0,0,0,0,0,1,0,x,7,125,125,1.5,-135,8,-110,8,105
516,923,V,CWS,JCUETO,0,0,1,2,0,0,0,0,0,5,-135,-109,-1.5,135,9,-115,9,-105
516,924,H,KAN,BKELLER,0,0,0,0,0,0,0,3,0,3,115,-101,1.5,-155,9,-105,9,-115
516,925,V,MIN,CARCHER,0,0,1,0,1,1,0,0,0,3,-140,-120,-1.5,130,7.5,105,7.5,100
516,926,H,OAK,ZLOGUE-L,0,0,0,1,0,0,0,0,0,1,120,110,1.5,-150,7.5,-125,7.5,-120
517,951,V,ARI,TGILBERT-L,0,0,3,0,0,0,2,0,1,6,170,205,1.5,100,9,-110,9,-115
517,952,H,LAD,RPEPIOT,0,0,0,1,0,5,1,0,x,7,-200,-230,-1.5,-120,9,-110,9,-1105
517,953,V,WAS,JADON,0,0,0,0,0,0,0,1,0,1,145,140,1.5,-150,8.5,-1105,8.5,105
517,954,H,MIA,CPOTEET,0,0,0,0,1,1,2,1,x,5,-170,-150,-1.5,130,8.5,-115,8.5,-125
517,955,V,SDG,MCLEVINGE,0,0,0,0,1,0,2,0,0,3,-105,102,1.5,-200,9,-1105,8,-1105
517,956,H,PHI,ZEFLIN,0,0,0,0,0,0,0,0,0,0,-115,-112,-1.5,175,9,-115,8,-115
517,957,V,STL,SMATZ-L,0,0,0,1,2,0,0,0,1,4,115,120,1.5,-170,7.5,-110,7.5,-115
517,958,H,NYM,TWALKER,1,0,0,1,0,0,0,1,0,3,-135,-130,-1.5,150,7.5,-110,7.5,-1105
517,959,V,PIT,JBRUBAKER,0,0,0,0,0,0,0,0,0,0,120,130,1.5,-175,7,-120,8,-110
517,960,H,CUB,KTHOMPSON,0,0,1,5,0,0,0,1,x,7,-140,-140,-1.5,155,7,100,8,-110
517,961,V,ATL,TDAVIDSON-L,0,0,0,0,1,0,0,2,0,3,-105,103,1.5,-190,8.5,100,8.5,-110
517,962,H,MIL,AHOUSER,0,0,0,0,0,0,0,0,0,0,-115,-113,-1.5,170,8.5,-120,8.5,-110
517,963,V,SFO,ACOBB,1,1,4,2,0,2,0,0,0,10,-150,-152,-1.5,-105,11.5,-110,11,-1105
517,964,H,COL,CKUHL,0,1,0,1,0,5,0,0,0,7,130,142,1.5,-115,11.5,-110,11,-115
517,965,V,ARI,MKELLY,2,0,0,0,0,0,0,0,1,3,200,176,1.5,-125,7.5,-110,8,-110
517,966,H,LAD,TANDERSON-L,2,6,0,0,0,3,0,1,x,12,-250,-192,-1.5,105,7.5,-110,8,-110
517,967,V,CWS,DCEASE,0,0,0,0,3,0,0,0,0,3,-170,-187,-1.5,-130,8,-1105,8.5,100
517,968,H,KAN,JHEASLEY,0,0,0,0,0,0,0,0,0,0,145,172,1.5,110,8,-115,8.5,-120
517,969,V,DET,BBRIESKE,0,0,0,0,1,0,0,0,0,1,190,260,1.5,110,7,-110,7,-110
517,970,H,TAM,SMCCLANAH-L,1,1,0,1,3,0,0,2,x,8,-235,-300,-1.5,-130,7,-110,7,-110
517,971,V,NYY,JTAILLON,1,0,1,0,1,1,1,0,0,5,-210,-240,-1.5,-145,8.5,-1105,8.5,-120
517,972,H,BAL,SWATKINS,0,1,0,2,0,0,0,0,1,4,175,210,1.5,125,8.5,-115,8.5,100
517,973,V,SEA,LGILBERT,0,0,0,0,0,0,0,0,0,0,125,128,1.5,-160,8.5,100,8,-1105
517,974,H,TOR,JBERRIOS,0,3,0,0,0,0,0,0,x,3,-145,-138,-1.5,140,8.5,-120,8,-115
517,975,V,CWS,DMARTIN,0,0,0,0,0,0,0,1,0,1,-160,-103,-1.5,150,7,-120,8.5,-115
517,976,H,KAN,BSINGER,0,1,0,0,0,1,0,0,x,2,135,-107,1.5,-170,7,100,8.5,-1105
517,977,V,HOU,JURQUIDY,0,9,0,4,0,0,0,0,0,13,-105,108,1.5,-185,8.5,-120,8.5,-125
517,978,H,BOS,NEOVALDI,1,0,2,0,1,0,0,0,0,4,-115,-118,-1.5,165,8.5,100,8.5,105
517,979,V,LAA,RDETMERS-L,0,0,3,0,0,0,1,0,1,5,-130,-130,-1.5,125,8.5,-110,8.5,-125
517,980,H,TEX,THEARN-L,1,0,0,2,0,0,0,7,x,10,110,120,1.5,-145,8.5,-110,8.5,105
517,981,V,MIN,DBUNDY,0,0,0,0,1,1,0,0,0,2,-125,-103,-1.5,150,7,-115,7,-1105
517,982,H,OAK,JKAPRIELI,0,0,0,2,0,0,3,0,x,5,105,-107,1.5,-170,7,-1105,7,-115
517,983,V,CIN,COVERTON,0,0,1,0,0,1,0,1,1,5,135,142,1.5,-150,8,-115,8,-120
517,984,H,CLE,ZPLESAC,0,0,1,0,0,0,0,1,2,4,-160,-152,-1.5,130,8,-1105,8,100
517,985,V,STL,MMIKOLAS,0,0,0,0,0,0,0,1,0,1,110,-106,1.5,-210,8.5,-1105,8,-1105
517,986,H,NYM,TWILLIAMS,0,1,2,0,0,0,0,0,x,3,-130,-104,-1.5,185,8.5,-115,8,-115
518,901,V,ATL,MFRIED-L,0,0,4,0,0,0,0,0,0,6,125,128,1.5,-185,6.5,-110,6.5,-125
518,902,H,MIL,CBURNES,0,0,0,2,0,1,0,0,1,7,-145,-138,-1.5,165,6.5,-110,6.5,105
518,903,V,SFO,LWEBB,0,2,0,1,0,0,0,0,0,3,-160,-162,-1.5,-110,10.5,-1105,11,-110
518,904,H,COL,KFREELAND-L,2,0,0,0,0,0,0,3,x,5,135,152,1.5,-110,10.5,-115,11,-110
518,905,V,ARI,ZDAVIES,0,1,1,0,0,0,1,0,0,3,225,250,1.5,125,8,-115,8.5,100
518,906,H,LAD,WBUEHLER,1,0,0,4,0,0,0,0,x,5,-275,-290,-1.5,-145,8,-1105,8.5,-120
518,907,V,WAS,JGRAY,1,2,0,0,0,0,0,1,0,5,145,164,1.5,-145,7.5,100,7,-125
518,908,H,MIA,PLOPEZ,1,0,1,0,1,0,0,0,1,4,-170,-178,-1.5,125,7.5,-120,7,105
518,909,V,SDG,BSNELL-L,0,0,0,0,0,0,0,0,0,0,125,145,1.5,-150,8,-110,7.5,100
518,910,H,PHI,ZWHEELER,1,0,1,1,0,0,0,0,x,3,-145,-155,-1.5,130,8,-110,7.5,-120
518,911,V,STL,JHICKS,0,2,0,0,0,0,0,2,0,4,180,195,1.5,-115,7,-110,7,-1105
518,912,H,NYM,MSCHERZER,2,0,0,0,4,0,0,5,x,11,-220,-215,-1.5,-105,7,-110,7,-115
518,913,V,PIT,WCROWE,0,0,2,0,1,0,0,0,0,3,135,146,1.5,-150,8,-1105,8,-115
518,914,H,CUB,DSMYLY-L,1,0,0,1,0,0,0,0,0,2,-160,-156,-1.5,130,8,-115,8,-1105
518,915,V,DET,ERODRIGUE-L,0,0,0,0,0,0,1,0,0,1,135,146,1.5,-160,6.5,-115,7,105
518,916,H,TAM,DRASMUSSE,3,0,1,0,0,0,1,1,x,6,-160,-156,-1.5,140,6.5,-1105,7,-125
518,917,V,MIN,SGRAY,3,0,1,2,0,5,0,0,3,14,-160,-163,-1.5,-105,7.5,100,7.5,-1105
518,918,H,OAK,DJEFFERIE,1,0,1,0,0,0,1,1,0,4,135,153,1.5,-115,7.5,-120,7.5,-115
518,919,V,HOU,LGARCIA,1,0,0,0,0,0,0,0,0,1,-135,-126,-1.5,120,9,-110,9,100
518,920,H,BOS,NPIVETTA,2,0,1,2,0,0,0,0,x,5,115,116,1.5,-140,9,-110,9,-120
518,921,V,NYY,GCOLE,3,0,0,0,0,0,0,0,0,3,-235,-270,-1.5,-150,7.5,-120,7.5,105
518,922,H,BAL,JLYLES,0,0,0,0,0,2,0,0,0,2,190,240,1.5,130,7.5,100,7.5,-125
518,923,V,SEA,MGONZALES-L,1,0,0,0,1,0,2,0,1,5,170,210,1.5,100,8,-1105,8,100
518,924,H,TOR,KGAUSMAN,0,0,1,0,0,0,0,0,0,1,-200,-240,-1.5,-120,8,-115,8,-120
518,925,V,LAA,SOHTANI,0,1,0,1,0,0,0,0,2,5,-145,-182,-1.5,-120,7.5,-115,7.5,100
518,926,H,TEX,DDUNNING,0,0,0,1,0,1,1,1,0,6,125,167,1.5,100,7.5,-1105,7.5,-120
518,927,V,CWS,LGIOLITO,0,1,0,0,1,0,0,0,0,2,-180,-145,-1.5,105,7.5,-115,8,-115
518,928,H,KAN,ZGREINKE,0,1,1,0,0,2,0,2,x,6,150,135,1.5,-125,7.5,-1105,8,-1105
519,951,V,SDG,YDARVISH,0,0,0,2,0,0,0,0,0,2,105,-107,1.5,-215,8,-110,8,-115
519,952,H,PHI,KGIBSON,0,0,0,0,0,0,0,0,0,0,-125,-103,-1.5,190,8,-110,8,-1105
519,953,V,STL,DHUDSON,0,1,1,0,1,0,1,0,1,6,125,165,1.5,-130,7.5,100,7.5,-115
519,954,H,NYM,CBASSITT,2,0,0,0,3,0,0,0,0,7,-145,-180,-1.5,110,7.5,-120,7.5,-1105
519,955,V,ARI,ZGALLEN,0,0,0,3,0,0,0,0,0,3,-120,110,1.5,-190,8,-1105,9,-1105
519,956,H,CUB,MSTROMAN,0,0,0,1,0,0,0,0,0,1,100,-120,-1.5,170,8,-115,9,-115
519,957,V,NYY,JMONTGOME-L,2,0,0,1,0,2,0,0,1,6,-210,-200,-1.5,-120,8.5,-1105,8,-115
519,958,H,BAL,BZIMMERMA-L,0,2,1,0,0,3,0,0,3,9,175,180,1.5,100,8.5,-115,8,-1105
519,959,V,CWS,VVELASQUE,0,0,1,2,0,1,1,2,0,7,-140,-132,-1.5,120,9.5,-115,10,-110
519,960,H,KAN,CHERNANDE,2,1,1,0,0,0,0,0,0,4,120,122,1.5,-140,9.5,-1105,10,-110
519,961,V,SEA,GKIRBY,0,4,0,0,0,0,0,1,1,6,115,110,1.5,-175,8.5,-120,8.5,-115
519,962,H,BOS,RHILL-L,0,2,2,0,0,2,3,3,x,12,-135,-120,-1.5,155,8.5,100,8.5,-1105
519,963,V,TEX,GOTTO,1,0,0,0,0,0,0,0,0,1,165,185,1.5,-115,8.5,-110,8,-110
519,964,H,HOU,FVALDEZ-L,2,0,0,0,0,0,0,3,x,5,-195,-205,-1.5,-105,8.5,-110,8,-110
519,965,V,CIN,TMAHLE,0,0,0,0,1,0,0,3,0,4,110,120,1.5,-180,8,-1105,8,-120
519,966,H,CLE,CQUANTRIL,0,1,0,0,0,0,0,1,0,2,-130,-130,-1.5,160,8,-115,8,100
520,901,V,ARI,HCASTELLA,2,0,2,0,3,1,1,0,1,10,120,126,1.5,-145,11,-115,11.5,-1105
520,902,H,CUB,KHENDRICK,0,2,0,1,0,0,2,0,1,6,-140,-136,-1.5,125,11,-1105,11.5,-115
520,903,V,STL,AWAINWRIG,1,0,0,0,0,4,0,0,0,5,-135,-138,-1.5,115,8.5,-110,8.5,-115
520,904,H,PIT,ZTHOMPSON,0,0,0,0,0,0,1,2,0,3,115,128,1.5,-135,8.5,-110,8.5,-1105
520,905,V,ATL,CMORTON,3,1,1,0,0,0,0,0,0,5,-140,-118,-1.5,140,7.5,-1105,7,-120
520,906,H,MIA,TROGERS-L,0,1,0,0,0,2,0,0,0,3,120,108,1.5,-160,7.5,-115,7,100
520,907,V,LAD,JURIAS-L,1,2,0,0,0,0,0,0,1,4,-145,-138,-1.5,110,9,-1105,8.5,-120
520,908,H,PHI,RSUAREZ-L,0,0,0,0,0,0,0,0,1,1,125,128,1.5,-130,9,-115,8.5,100
520,909,V,WAS,EFEDDE,0,0,0,0,0,0,,0,0,0,150,190,1.5,-110,8.5,-1105,8.5,-110
520,910,H,MIL,ELAUER-L,0,0,0,0,0,2,0,5,x,7,-180,-210,-1.5,-110,8.5,-115,8.5,-110
520,913,V,SDG,SMANAEA-L,0,0,4,0,0,0,0,2,0,8,-115,112,1.5,-190,7.5,-110,7.5,-115
520,914,H,SFO,JJUNIS,0,1,2,0,1,0,0,0,2,7,-105,-122,-1.5,170,7.5,-110,7.5,-1105
520,915,V,TAM,JBEEKS-L,0,0,0,0,3,0,0,0,0,6,-135,-134,-1.5,120,8,-115,8.5,-115
520,916,H,BAL,TWELLS,0,0,0,0,0,0,3,0,0,8,115,124,1.5,-140,8,-1105,8.5,-1105
520,919,V,DET,TSKUBAL-L,0,0,0,0,0,0,1,0,0,1,-115,104,-1.5,170,8.5,-1105,9,-1105
520,920,H,CLE,ACIVALE,0,0,0,0,0,4,0,2,x,6,-105,-114,1.5,-190,8.5,-115,9,-115
520,921,V,SEA,RRAY-L,0,0,0,0,2,0,0,1,0,3,-105,-105,1.5,-190,8.5,-110,9,-1105
520,922,H,BOS,MWACHA,0,0,4,0,0,0,0,3,x,7,-115,-105,-1.5,170,8.5,-110,9,-115
520,923,V,MIN,DSMELTZER-L,3,1,0,0,0,0,0,2,0,6,-120,-127,-1.5,125,7.5,-1105,8.5,-1105
520,924,H,KAN,DLYNCH-L,1,0,0,0,0,0,2,0,1,4,100,117,1.5,-145,7.5,-115,8.5,-115
520,925,V,TEX,MPEREZ-L,0,0,0,1,0,0,0,2,0,3,140,155,1.5,-140,8,-110,8.5,100
520,926,H,HOU,CJAVIER,0,0,0,0,0,0,0,0,0,0,-165,-165,-1.5,120,8,-110,8.5,-120
520,927,V,OAK,PBLACKBUR,1,0,0,0,2,1,0,0,0,4,140,167,1.5,-125,7.5,-110,7.5,-115
520,928,H,LAA,CSILSETH,1,0,1,0,0,0,0,0,0,2,-165,-182,-1.5,105,7.5,-110,7.5,-1105
520,929,V,CIN,LCASTILLO,0,0,0,0,0,0,1,0,1,1,150,167,1.5,-120,7.5,-110,8,-110
520,930,H,TOR,HRYU-L,0,0,0,0,2,0,0,x,2,2,-180,-182,-1.5,100,7.5,-110,8,-110
521,951,V,ARI,MBUMGARNE-L,0,0,0,0,0,0,1,3,0,7,120,122,1.5,-170,7.5,100,7,-125
521,952,H,CUB,JSTEELE-L,0,2,2,0,0,0,0,0,0,6,-140,-132,-1.5,150,7.5,-120,7,105
521,953,V,SDG,JMUSGROVE,0,0,1,0,0,1,0,0,0,2,120,137,1.5,-165,7,-115,6.5,-120
521,954,H,SFO,CRODON-L,0,0,0,0,0,0,0,1,0,1,-140,-147,-1.5,145,7,-1105,6.5,100
521,955,V,LAD,MWHITE,0,0,1,0,2,1,0,2,1,7,105,102,1.5,-185,8.5,-115,9.5,-110
521,956,H,PHI,ANOLA,0,1,2,1,0,0,0,0,0,4,-125,-112,-1.5,165,8.5,-1105,9.5,-110
521,957,V,ATL,KWRIGHT,0,0,0,0,1,2,1,0,0,4,-135,-146,-1.5,115,7.5,-110,8,-110
521,958,H,MIA,EHERNANDE,0,0,0,0,0,1,0,1,1,3,115,136,1.5,-135,7.5,-110,8,-110
521,959,V,STL,MLIBERATO-L,0,4,0,1,0,0,0,0,0,5,-135,-134,-1.5,115,8.5,-115,8.5,-125
521,960,H,PIT,JQUINTANA-L,0,2,0,0,2,0,0,0,0,4,115,124,1.5,-135,8.5,-1105,8.5,105
521,961,V,WAS,PCORBIN-L,0,0,1,0,0,0,0,0,0,1,160,205,1.5,-110,7.5,-115,7.5,-120
521,962,H,MIL,BWOODRUFF,2,0,0,0,3,0,0,0,x,5,-190,-230,-1.5,-110,7.5,-1105,7.5,100
521,963,V,NYM,TWILLIAMS,0,2,0,0,0,1,0,0,0,3,-125,-136,-1.5,110,10,-1105,10,-120
521,964,H,COL,TBLACH-L,2,2,0,0,0,7,0,0,x,11,105,126,1.5,-130,10,-115,10,100
521,965,V,CWS,DKEUCHEL-L,0,0,3,0,0,2,0,0,0,5,160,200,1.5,100,8.5,-120,9,-120
521,966,H,NYY,NCORTES-L,0,5,1,0,0,1,0,0,x,7,-190,-220,-1.5,-120,8.5,100,9,100
521,967,V,SEA,CFLEXEN,4,0,1,0,0,0,0,0,0,5,125,140,1.5,-145,9,-110,9,-120
521,968,H,BOS,GWHITLOCK,0,0,1,0,4,0,0,1,x,6,-145,-150,-1.5,125,9,-110,9,100
521,971,V,TAM,JSPRINGS-L,2,0,0,1,0,2,0,1,0,6,-150,-126,-1.5,125,8.5,-110,8.5,100
521,972,H,BAL,KBRADISH,0,0,0,0,0,0,0,1,0,1,130,116,1.5,-145,8.5,-110,8.5,-120
521,973,V,TEX,JGRAY,0,0,0,0,0,0,0,1,0,1,200,195,1.5,-110,7.5,-115,7.5,-115
521,974,H,HOU,JVERLANDE,1,0,0,0,1,0,0,0,x,2,-250,-215,-1.5,-110,7.5,-1105,7.5,-1105
521,975,V,MIN,JRYAN,0,0,2,0,0,2,0,1,4,9,-150,-147,-1.5,115,8,-110,7.5,100
521,976,H,KAN,BKELLER,0,0,1,0,0,0,1,0,0,2,130,137,1.5,-135,8,-110,7.5,-120
521,977,V,OAK,FMONTAS,0,0,0,0,0,0,0,3,0,3,125,130,1.5,-165,7.5,-1105,7.5,-1105
521,978,H,LAA,MLORENZEN,0,0,0,0,1,2,2,0,x,5,-145,-140,-1.5,145,7.5,-115,7.5,-115
521,979,V,CIN,HGREENE,0,0,0,1,0,0,0,0,0,1,185,210,1.5,105,8,-110,8.5,-110
521,980,H,TOR,AMANOAH,0,0,0,1,0,0,2,0,x,3,-225,-240,-1.5,-125,8,-110,8.5,-110
521,981,V,NYM,CCARRASCO,2,2,0,0,0,1,0,0,0,5,-125,-123,-1.5,130,10,-1105,10,-110
521,982,H,COL,GMARQUEZ,0,0,0,0,0,1,0,0,0,1,105,113,1.5,-150,10,-115,10,-110
522,901,V,STL,SMATZ-L,1,6,0,4,1,0,0,1,5,18,-150,-157,-1.5,100,9,-115,8.5,100
522,902,H,PIT,BWILSON,0,0,0,0,0,0,0,0,4,4,130,147,1.5,-120,9,-1105,8.5,-120
522,903,V,LAD,TGONSOLIN,0,0,1,1,0,0,0,0,0,3,-130,-134,-1.5,115,10,-110,9.5,-115
522,904,H,PHI,ZEFLIN,0,0,0,0,0,1,0,0,1,4,110,124,1.5,-135,10,-110,9.5,-1105
522,905,V,ATL,IANDERSON,0,0,0,0,1,0,0,0,2,3,-115,107,1.5,-200,7,-120,7,-120
522,906,H,MIA,SALCANTAR,1,0,0,0,0,1,2,0,x,4,-105,-117,-1.5,175,7,100,7,100
522,907,V,WAS,AARONSANC,0,1,1,6,0,0,0,0,0,8,190,220,1.5,-105,8.5,-1105,8,-115
522,908,H,MIL,FPERALTA,0,0,0,0,2,0,0,0,0,2,-235,-250,-1.5,-115,8.5,-115,8,-1105
522,909,V,ARI,MKELLY,0,0,0,0,0,3,1,0,0,4,105,120,1.5,-185,7.5,100,7.5,110
522,910,H,CUB,WMILEY-L,0,3,0,0,0,0,0,2,x,5,-125,-130,-1.5,165,7.5,-120,7.5,-130
522,911,V,NYM,TWALKER,0,0,0,0,0,2,0,0,0,2,-125,-108,-1.5,135,10.5,-110,10.5,-120
522,912,H,COL,AGOMBER-L,0,0,0,0,0,0,0,0,0,0,105,-102,1.5,-155,10.5,-110,10.5,100
522,913,V,SDG,MGORE-L,1,1,0,5,1,2,0,0,0,10,125,125,1.5,-165,8,-110,7.5,-115
522,914,H,SFO,AWOOD-L,0,0,0,1,0,0,0,0,0,1,-145,-135,-1.5,145,8,-110,7.5,-1105
522,915,V,TAM,CKLUBER,4,0,0,1,0,0,1,0,0,6,-145,-162,-1.5,-105,9,-1105,9,-120
522,916,H,BAL,SWATKINS,0,0,2,0,1,0,1,0,2,7,125,152,1.5,-115,9,-115,9,100
522,917,V,SEA,LGILBERT,0,0,0,0,0,2,0,0,1,4,115,111,1.5,-175,9.5,-110,9.5,-110
522,918,H,BOS,NEOVALDI,0,1,1,0,0,1,0,0,0,8,-135,-121,-1.5,155,9.5,-110,9.5,-110
522,919,V,DET,AFAEDO,1,1,0,0,1,0,0,1,0,4,155,165,1.5,-135,7.5,-110,7,-120
522,920,H,CLE,SBIEBER,1,0,0,1,0,0,0,0,0,2,-185,-180,-1.5,115,7.5,-110,7,100
522,921,V,TEX,THEARN-L,0,0,0,0,1,0,0,0,1,2,165,170,1.5,-130,8.5,100,8.5,-110
522,922,H,HOU,JURQUIDY,1,0,1,0,2,0,0,1,x,5,-195,-185,-1.5,110,8.5,-120,8.5,-110
522,923,V,MIN,BOBER,0,0,0,0,0,0,0,5,2,7,-110,105,1.5,-200,7.5,-115,7,-120
522,924,H,KAN,BSINGER,0,0,1,0,0,5,0,0,0,6,-110,-115,-1.5,175,7.5,-1105,7,100
522,925,V,OAK,CIRVIN-L,0,0,0,0,0,0,0,1,0,1,170,190,1.5,-115,7.5,-110,7.5,-115
522,926,H,LAA,PSANDOVAL-L,1,1,0,0,1,0,1,0,x,4,-200,-210,-1.5,-105,7.5,-110,7.5,-1105
522,927,V,CWS,MKOPECH,0,0,0,0,0,0,0,5,0,5,155,155,1.5,-140,9,-1105,8.5,-125
522,928,H,NYY,LSEVERINO,0,0,0,0,0,0,0,0,0,0,-185,-165,-1.5,120,9,-115,8.5,105
522,929,V,CIN,GASHCRAFT,2,0,0,0,0,0,0,1,0,3,200,210,1.5,100,8.5,-1105,8.5,-110
522,930,H,TOR,YKIKUCHI-L,0,1,1,0,0,0,0,0,0,2,-250,-240,-1.5,-120,8.5,-115,8.5,-110
522,931,V,CWS,JCUETO,0,0,0,1,0,0,0,0,2,3,175,142,1.5,-145,9,-110,9,-110
522,932,H,NYY,JTAILLON,0,0,0,0,0,0,0,1,0,1,-210,-152,-1.5,125,9,-110,9,-110
523,951,V,COL,CKUHL,0,0,0,1,0,0,0,0,0,1,105,123,1.5,-170,8.5,-110,8,-110
523,952,H,PIT,JBRUBAKER,1,0,0,0,0,0,0,1,x,2,-125,-133,-1.5,150,8.5,-110,8,-110
523,953,V,CUB,DSMYLY-L,0,0,0,4,0,0,3,0,0,7,-120,-126,-1.5,125,9,-110,9,-110
523,954,H,CIN,VGUTIERRE,0,0,0,0,0,3,0,1,0,4,100,116,1.5,-145,9,-110,9,-110
